startup;avaliacao;processado;neutro;positivo;negativo;misto
PicPay;"Já foi uma empresa extremamente agradável, mas infelizmente a gestão fundadora não soube acompanhar o desenvolvimento da empresa. 
Mais de 100 funcionários e não há preocupação com bem estar, sequer um departamento de Recursos Humanos. Cada head se vira para fazer recrutaramento e capacitação, não há cultura organizacional ou valores em comum, as equipes mal se conversam, algumas formam panelinhas dentro delas mesmas. Um ambiente que se tornou adoecedor. Muito se cobra, pressiona e recompensa-se apenas com salário, que nem é lá tão diferenciado. Uma piada. Gestão completamente machista e composta por homens, embora seja uma empresa repleta de mulheres, não há tbm a preocupação em que isso seja modificado, pois não há preocupação com o recurso humano, focamos no produto (app) e aos funcionários damos frutinhas, cerveja, grama artificial no corredor, academia e vai ficar tudo certo. Não há plano de carreira e o seu salário varia de quanto oa fundadores gostam de você. O CEO está longe de cumprir o que seria necessário pra o cargo, ninguém o vê, não é acessível, e nem símbolo de coisa nenhuma, é só o programador que fundou a empresa e anda com um time específico de pessoas. Uma total falta de transparência, as coisas são feitas e justificadas  com argumentos que ninguém engole, mas por serem ditas da boca sorridente de um dos fundadores, são engolidas. Aliás, isso diz muito sobre o ambiente né? Nenhum um pouco democrático ou colaborativo. A equipe de desenvolvimento é extremamente desorganizada, a de relacionamento com o usuário extremamente menosprezada, e a equipe de prevenção à fraude quase nem lembram que ela existe, exceto quando há alguma coisa que consideram erro e precisam de alguém para culpar. 
As pessoas que assumem cargos estratégicos não possuem critério de desenvolvimento, são indicadas em grande maioria pelo gestor de cada departamento, normalmente por tempo de empresa ou camaradagem. Não há capacitação ou treinamentos. A psicóloga da empresa serve de enfeite, já que faz apenas trabalho administrativo. 
Criaram um aplicativo extremamente útil, porém o ambiente revolucionário e desafiador é uma faxada. ";False;;;;
PicPay;Primeiramente, nenhuma empresa é um conto de fadas, muito menos existe para agadar funcionário, dito isso, o PicPay é um excelente local para trabalhar, um dos melhores que trabalhei diga-se de passagem. O PicPay tem muitos problemas de empresa tradicional e muitos outros de startup, nada de novo até ai. Os processos não são maduros, a comunicação interna é ruim e muita gente não faz nem ideia do que o coleguinha do lado faz, e óbvio, cada setor carrega uma cruz diferente, alguns reclaman de salário, outros de lideranças, outros do carpete, enfim, todos esses problemas de fato existem mas muitas vezes numa escala bem menor do que as pessoas fazem parecer. Mas vamos as cosias boas... Os CEO's são pessoas muito acessíveis, sentam com a gente, almoçam com a gente, tomam cerveja com a gente e até cozinham para a gente às vezes rs... Eles estão sempre dispostos a escutar (o que não quer dizer que vão fazer algo a respeito, mas esse é outro problema). O horário é flexível, você pode trabalhar de bermuda e chinelo, tem uma cozinha com frutas, uma pessoas para fazer comidas, puffs, redes, estão fazendo uma academia e etc... Enfim, como disse antes, tem seus problemas, mas colocando tudo na balança o saldo ainda é bastante positivo.;False;;;;
Planest;"Uma boa experiência na área de software para planejamento estratégico, estamos crescendo conforme o que acreditamos ser viável utizando nosso próprio capital. Enfrentamos algumas dificuldades na parte do software, pivotando várias coisas, mudando muito com o tempo, mas tudo é um aprendizado!
Estamos participando do programa StartupRS para melhorar ainda mais o projeto.";False;;;;
PLING;Empresa pequena, que no começo parece a Disney, tudo mágico e perfeito, mesa de sinuca, churrasco na sexta, mas basta alguns dias de trabalho pra ver que tudo é ilusão. Rotina da galera pesada, cobrança rotineira de hora extra, tudo muito individualista, projetos sem foco mudando constantemente conforme o humor do CEO, que mais parece uma criança com muito dinheiro fazendo o que bem entende sem se preocupar em ouvir a opinião de seus funcionários, acha que entende de design mas no fim a única coisa que fazemos é criar cópias do Google! ;False;;;;
PluggTo;"A equipe é ótima, com exceção do dono da empresa que trabalha junto com o desenvolvimento. A equipe é muito amigável e você se sente numa família lá, todos te apoiam a fazer coisas novas e a crescer em todos os sentidos, com exceção, de novo, do dono, que sempre acha ser o dono e matenedor de toda verdade. Não aceita coisas novas, é contra até mesmo usar coisas prontas, feitas pela comunidade, pra ""não deixar na mão de terceiros"". Acha que tudo se resolve com facilidade na base da gambiarra, ignora código limpo e etc. A equipe é sensacional, mas o que estraga tudo é o dono que sempre barra as coisas sem argumentos técnicos, apenas motivos de ""não sei"" e medo. Você sempre está errado, mesmo que seu trabalho funcione e seja correto perante os padrões da comunidade, só porque o dono não gostou. Ele se proclama capaz de resolver tudo sozinho e que todos são preguiçosos, acredita que  benefícios demais na empresa atrapalha os funcionários. Você não pode abrir o WhatsApp ou qualquer outra coisa por 30 segundos que ele já vem te perguntar sobre alguma coisa, sem falar que quando está conversando com outro funcionário, ele fica encarando pra ver se vocês param de falar e voltam a trabalhar. Acredita que todos são robôs e devem trabalhar 8h por dia, sem parar.";False;;;;
Presserv;Meu chefe pede pra eu ficar pesquisando cartinha de magic e imprimindo emails na nossa impressora alugada.;False;;;;
puzzle.lab;"Excelente ambiente de trabalho!
Tenho a oportunidade de aprender muito com pessoas excelentes!
Nunca vi uma equipe de programadores tão alto nível aqui!
";False;;;;
puzzle.lab;Não se pode chamar isso de empresa, uma galera sem noção que não sabem o que querem, paga-se muito mal, muito abaixo do mercado, só aceita se você tiver passando fome. Gestão maluca e mediocre, alias, que gestão? Trabalham num cubículo e falam que isso ajuda no trabalho, kkkkkkkkkkkkkkkk. Vender banana no semáforo é bem melhor que trabalhar com gente incompetente. ;False;;;;
Qranio;Bem legal, mas o CEO tem uma mania insuportável de achar que é mais esperto que todo mundo. Funcionários ficam sem o Plano de Saúde, não conseguem aumento, são intimidados e sofrem assédio moral quase que diariamente. Os pontos positivos são a liberdade de fazer pausas e o próprio serviço (que é bom demais).;False;;;;
Quero Educação;"A empresa tem uma vibe legal, mas acho que exploram muito dizendo que snack, salão de jogos e comidinha de vovó é benefício e por isso o salário é MUITO baixo.
Eles tentam manter você muito mais tempo do que deveria trabalhando, exigem ""sangue nos olhos"" mas não pagam hora extra.
Com certeza ela é a melhor startup do Vale do Paraíba, mas eles usam muito esse argumento e parece muito mais uma lavagem cerebral. Pq se alguém sair de lá, jamais vai trabalhar em uma startup tão maravilhosa assim, com tantos funcionários ótimos. Mas isso tudo é besteira!  
Já participei de reuniões onde eles davam exemplos de funcionários que eles gostavam e os que eles não gostavam. Foi muito abusivo e o nível de exposição foi muito alto, ainda mais que eles usaram exemplos dos próprios funcionários e ex-funcionários. 
Eu saí de lá com a sensação de que saí de um relacionamento abusivo. Vejo muita coisa boa que passei lá mas tmb teve muita coisa que me fez muito mal psicologicamente.
A Quero é muito boa pra aprender e desenvolver, mas infelizmente ela não é  tudo que vende.
Isso que eu disse não é nem metade dos pontos ruins.
Se vc pensa em trabalhar lá, vá! De verdade, vc vai aprender muito lá, mas não esqueça que você não é um belo e único floquinho de neve, como eles te fazem pensar que é, pq eles vão te sugar e no final vão te mandar embora. ";False;;;;
Quero Quitar;Empresa constituída por sócios despreparados, sem conhecimento do setor, e principalmente sem caráter e ética. Anjos e fundos só investem porque não analisam as contas no detalhe. Rasgam contratos de vesting por interesse próprio. Já tiveram inclusive ações do Ministério Público nas costas no passado, o que não levou ao aprendizado pq a picaretagem continua, além do assédio moral constante, inclusive forçando funcionários a pedir demissão por a mãe estar doente, e chamar quando a pessoa por ventura demora ao utilizar o banheiro.;False;;;;
Quinto Andar;Experiência incrível, cultura empresarial muito boa, preocupação com o bem estar do trabalhador, respeito, empoderamento, possibilidade de crescimento, trabalho em equipe, sentimento de fazer parte do negócio. Ótimo!;False;;;;
Quinto Andar;Ambiente descontraído, possibilidade de falar o que pensa sem ser discriminado, e de ser você mesmo. Flexibilidade de horário também é um ponto positivo. Do lado negativo, a falta de organização dos processos pelo crescimento rápido da empresa, e a falta de plano de carreira para os colaboradores. ;False;;;;
Quinto Andar;Bom, mas tem muito a melhorar, os principais problemas: ritmo de trabalho insano, plano de carreira quase inexistente, não valorizam os talentos como deveriam. ;False;;;;
Ramper;Para mim o ambiente é excelente. A adrenalina de trabalhar em uma empresa que cresce 20% ao mês é bem empolgante. Aqui tudo é simples, espartano. Não tem ping-pong, video game, nem decoração descolada. Mas tem muita cerveja. É um ambiente que permite o aprendizado e o crescimento. Os problemas estão quase sempre relacionados sobre como crescer mais e conseguir mais clientes.;False;;;;
Ramper;A atmosfera da Ramper é contagiante, seja você um visitante ou um funcionário. O nosso engajamento em fazer a diferença fica nítido ao reparar a colaboração de uns com os outros: evolução e aprendizado constantes combinados ao crescimento profissional verdadeiro. Trabalhamos diretamente com os sócios todos os dias, ambos sensatos, equilibrados e parceiros, que fazem questão e se sentem bem de nos lembrar o quão nossa é a Ramper.;False;;;;
Ramper;Empresa ducaralheo, CEO foda, que sabe o que está fazendo e tem um discernimento absurdo, mesmo tendo um grande conhecimento sempre está disposto a ouvir novas ideias independente do nível e cargo da pessoa. A empresa cresce em alta velocidade e é nítido o amor das pessoas que trabalham na empresa, aparentemente as pessoas que vem trabalhar aqui não querem um emprego e sim trabalhar na Ramper. Com certeza uma das top startups do país. ;False;;;;
Ramper;A Ramper é uma empresa de fibra moral. Tenho o sentimento de estar em paridade com todos aqui dentro, inclusive com os sócios da empresa. Tudo é transparente, tudo é compartilhado e trabalhamos para entregar um valor verdadeiro para os clientes. Estou aqui faz apenas 1 ano, mas nunca trabalhei antes em um ambiente em que 100% da empresa esteja conectada com a cultura e valores da Empresa.;False;;;;
RankMyApp;Adora a empresa;False;;;;
RankMyApp;É uma alegria acordar de manhã e ir para a RankMyApp, saber que participo de uma empresa com um cultura muito solida e faço parte de um time de pessoas empenhadas em entregar o seu melhor.;False;;;;
Rappi;"Minha experiência até o momento tem sido negativa. A empresa permite um ambiente onde apenas o caos reina, onde ferramentas não são explicadas e/ou concedidas e você parece estar sozinho o tempo todo, menos na hora de ser cobrado. As leis trabalhistas são praticamente ignoradas, os funcionários atingem níveis altos de insatisfação. Estagiários fazem trabalho de coordenadores, a maioria trabalha mais de 10 horas por dia, e sendo de um app de delivery, uma parte trabalha literalmente de domingo a domingo.
Aprendo aos trancos e barrancos e o networking é razoável, mas a cultura não compensa.  ";False;;;;
